Column1._id,Column1.服務類別,Column1.機關類別,Column1.機關名稱,Column1.行政區域,Column1.AP編號,Column1.AP廠牌,Column1.AP_MAC,Column1.APIP,Column1.地址,Column1.線路編號,Column1.線路頻寬(M),Column1.經度,Column1.緯度,Column1.熱點類別,Column1.HUBSITE ID,Column1.HUBSITE NAME,Column1.英文地址
367,OH,智慧公車亭,捷運大直站,中山區,ZS270003,Aruba,00:24:6C:5A:77:40,10.114.51.105,臺北市中山區北安路522號(對面候車亭),,3G,121.546323,25.079696,智慧公車亭,HB12000701,智慧公車亭　捷運大直站,"No. 522, Bei An Road, Zhong Shan District, Taipei City"
368,OH,智慧公車亭,故宮博物院,士林區,SL270003,Aruba,00:24:6C:5A:93:20,10.114.51.223,臺北市士林區至善路二段150號(對面候車亭),,3G,121.54944099999999,25.099373,主要幹道,HB12000691,智慧公車亭　故宮博物院,"No.150, Sec. 2, Zhishan Rd., Shilin Dist., Taipei City, Taiwan"
369,OH,智慧公車亭,社子國小,士林區,SL270002,Aruba,00:24:6C:5A:64:00,10.114.51.113,臺北市士林區延平北路六段308號(前號誌(打同側候車亭)),,3G,121.5028,25.08959,主要幹道,HB12000689,智慧公車亭　社子國小,"Shezi Elementary School, No. 308, Section 6, Yanping North Road, Shilin District, Taipei City, Taiwan 111"
370,IH,文化場館,臺北之家(光點臺北),中山區,ZS160005,Aruba,00:24:6C:3B:A5:D0,10.114.66.40,臺北市中山區中山北路二段18號(1樓櫃台後方牆壁上),225Y148258,16M/3M,121.5222,25.053279999999997,北市文化場館,HB12000545,臺北之家館內,"No. 18, Section 2, Zhongshan North Road, Zhongshan District, Taipei City, Taiwan 104"
371,OH,戶外休憩場所,彩虹河濱公園,內湖區,NH220016,Aruba,00:24:6C:5A:43:00,10.114.51.52,臺北市內湖區麥帥二橋旁彩虹河濱公園網球場,,3G,121.571721,25.062160000000002,其他市政機關,HB12002217,自行車道　彩虹河濱網球場,"Maishuaier Bridge, Neihu District, Taipei City, Taiwan 114"
372,OL,自行車租借站,大稻埕租借站,大同區,DT280001,Wavion,00:18:25:02:6B:41,10.120.200.241,臺北市大同區民生西路底，大稻埕疏散門進入，大稻埕碼頭南側(租借站貨櫃屋上方),225Y142343,20M/5M,121.5075,25.05586,其他市政機關,HB12000581,延平河濱公園自行車租借站,"Minsheng West Road, Datong District, Taipei City, Taiwan 103"
373,OH,戶外休憩場所,彩虹橋,松山區,SS280001,Aruba,00:24:6C:5A:75:D0,10.114.51.11,臺北市松山區松河街172號對面堤防上(基四閘門上方),227Y151711,16M/3M,121.588291,25.054951000000003,其他市政機關,HB12001925,自行車道　彩虹橋(基四閘門),"Songhe Street, Songshan District, Taipei City, Taiwan 105"
374,OH,自行車租借站,景福租借站(公館水岸),中正區,ZZ280002,Aruba,00:24:6C:5A:3B:00,10.120.140.33,臺北市中正區思源街底自來水園區公館水岸廣場上，永福橋旁(租借站貨櫃屋上方),223Y131742,16M/3M,121.5283,25.01164,其他市政機關,HB12001917,自行車道　景福租借站,"Siyuan St., Zhongzheng Dist., Taipei City, Taiwan"
375,OH,戶外休憩場所,恆光橋左岸,文山區,WS280002,Aruba,00:24:6C:5A:7A:00,10.114.51.1,臺北市文山區恆光街30巷17號對面堤防路燈上,,3G,121.56695400000001,24.98171,其他市政機關,HB12001916,自行車道　恆光橋左岸,"No.17, Lane 30, Hengguang St., Wenshan Dist., Taipei City"
376,IH,捷運停車場,捷運站文德轉乘停車場,內湖區,NH240002,Aruba,D8:C7:C8:7A:01:D0,10.114.68.241,臺北市內湖區文德路216號(面對1F停車場控制室左側),227W008942,8M/640K,121.58486,25.078378,停車場,HB12000458,捷運站文德轉乘停車場,"No. 216, Wende Road, MRT Wende Station, Neihu District, Taipei City, Taiwan 114"
377,IH,捷運停車場,捷運芝山站轉乘停車場,士林區,SL240003,Aruba,00:24:6C:FD:A2:50,10.114.41.25,臺北市士林區福國路70號(收費票亭牆上冷氣右側),,3G,121.5224,25.1038,停車場,HB12000456,捷運芝山站轉乘停車場,"No. 70, Fuguo Road, Shilin District, Taipei City, Taiwan 111"
378,IH,捷運停車場,捷運芝山站轉乘停車場,士林區,SL240002,Aruba,00:24:6C:02:F1:20,10.114.41.24,臺北市士林區福華路22號前停車場(收費票亭牆上冷氣左側),,3G,121.52321599999999,25.101282,停車場,HB12000456,捷運芝山站轉乘停車場,"No.22, Fuhua Rd., Shilin Dist., Taipei City"
379,IH,捷運停車場,捷運石牌站轉乘停車場,北投區,BT240004,Aruba,24:DE:C6:92:83:90,10.114.68.226,臺北市北投區石牌路一段200號(收費票亭牆上),,3G,121.5142,25.116410000000002,停車場,HB12000453,捷運石牌站轉乘停車場,"No. 200, Section 1, Shipai Road, Beitou District, Taipei City, Taiwan 112"
380,IH,捷運停車場,捷運北投站轉乘停車場,北投區,BT240005,Aruba,D8:C7:C8:7A:1C:20,10.114.68.224,臺北市北投區光明路1號(收費票亭牆上),,3G,121.4996,25.13053,停車場,HB12000451,捷運北投站轉乘停車場,"No. 148-1, Guangming Road, Beitou District, Taipei City, Taiwan 112"
381,IH,公有停車場,蘭雅公園地下停車場,士林區,SL240017,Aruba,00:24:6C:4C:9F:20,10.114.68.207,臺北市士林區德行東路129巷31號B1F(管理室右方),288Y069341,16M/3M,121.532155,25.107623999999998,停車場,HB12000494,蘭雅公園地下停車場,"B1F., No.31, Lane 129, Dexing E. Rd., Shilin Dist., Taipei City, Taiwan"
382,IH,市集,光華數位新天地,中正區,ZZ230001,Aruba,00:24:6C:3B:97:C0,10.114.68.64,臺北市中正區市民大道三段8號(服務台桌上電腦旁),223Y125059,20M/5M,121.53191000000001,25.045059,主要市集,HB12000357,光華數位新天地,"No. 8, Section 3, Shimin Boulevard, Zhongzheng District, Taipei City, Taiwan 100"
383,IH,市集,成德市場,南港區,NG230001,Aruba,00:24:6C:42:99:F0,10.114.68.58,臺北市南港區同德路100號(121店舖旁上方),227Y144584,60M/20M,121.58671299999999,25.045945,主要市集,HB12000358,成德市場,"No. 100, Tongde Road, Nangang District, Taipei City, Taiwan 115"
384,IH,市集,成德市場,南港區,NG230002,Aruba,00:24:6C:42:9A:30,10.114.68.57,臺北市南港區同德路100號(自治會門口前上方),227Y144584,60M/20M,121.58671299999999,25.045949,主要市集,HB12000358,成德市場,"No. 100, Tongde Road, Nangang District, Taipei City, Taiwan 115"
385,IH,市集,西湖市場,內湖區,NH230004,Aruba,00:24:6C:3D:56:F0,10.114.68.56,臺北市內湖區內湖路一段283號(2F嘉義魯肉飯(69攤位)),227Y144595,16M/3M,121.56658600000002,25.082551000000002,主要市集,HB12000362,西湖市場,"No. 283, Section 1, Neihu Road, Neihu District, Taipei City, Taiwan 114"
386,IH,市集,西湖市場,內湖區,NH230003,Aruba,00:24:6C:3D:58:80,10.114.68.55,臺北市內湖區內湖路一段283號(2F煲仔肉飯前(67攤位)),227Y144595,16M/3M,121.566584,25.082551000000002,主要市集,HB12000362,西湖市場,"No. 283, Section 1, Neihu Road, Neihu District, Taipei City, Taiwan 114"
387,IH,市集,西湖市場,內湖區,NH230002,Aruba,00:24:6C:3D:54:B0,10.114.68.54,臺北市內湖區內湖路一段283號(1F龜山島海產店(33攤位),227Y144595,16M/3M,121.56658200000001,25.082551000000002,主要市集,HB12000362,西湖市場,"No. 283, Section 1, Neihu Road, Neihu District, Taipei City, Taiwan 114"
388,IH,市集,永樂市場,大同區,DT230002,SMC,B8:9B:C9:F5:23:20,10.120.62.146,臺北市大同區迪化街一段21號(攤位編號:1401),225Y140557,20M/5M,121.510531,25.054818,主要市集,HB12000355,永樂市場,"No.21, Sec. 1, Dihua St., Datong Dist., Taipei City, Taiwan"
389,IH,市集,永樂市場,大同區,DT230003,SMC,B8:9B:C9:F9:96:C0,10.120.62.145,臺北市大同區迪化街一段21號(攤位編號:1008),225Y140557,20M/5M,121.510539,25.054818,主要市集,HB12000355,永樂市場,"No.21, Sec. 1, Dihua St., Datong Dist., Taipei City, Taiwan"
390,IH,市集,華山市場,中正區,ZS230007,Aruba,00:24:6C:5A:48:00,10.120.135.130,臺北市中正區忠孝東路一段108號(1F後門口),223Y127582,20M/5M,121.52485300000001,25.044194,主要市集,HB12000366,華山市場,"No.108, Sec. 1, Zhongxiao E. Rd., Zhongzheng Dist., Taipei City, Taiwan"
391,IH,市集,華山市場,中正區,ZS230006,Aruba,00:24:6C:5A:42:B0,10.120.135.129,臺北市中正區忠孝東路一段108號(2F機房外),223Y127582,20M/5M,121.52483400000001,25.044194,主要市集,HB12000366,華山市場,"No.108, Sec. 1, Zhongxiao E. Rd., Zhongzheng Dist., Taipei City, Taiwan"
392,IH,市集,永春市場,信義區,XY230004,Aruba,00:24:6C:5A:3A:90,10.120.135.74,臺北市信義區松山路294號(後門口),227Y146981,20M/5M,121.577577,25.043064,主要市集,HB12000354,永春市場,"No.294, Songshan Rd., Xinyi Dist., Taipei City, Taiwan"
393,IH,市集,永春市場,信義區,XY230003,Aruba,00:24:6C:5A:49:20,10.120.135.73,臺北市信義區松山路294號(1F電梯旁),227Y146981,20M/5M,121.577577,25.043066,主要市集,HB12000354,永春市場,"1F, No.294, Songshan Rd., Xinyi Dist., Taipei City, Taiwan"
394,IH,市政機關,裁決所,中正區,ZZ220023,Aruba,00:24:6C:3D:60:00,10.114.68.42,臺北市中正區羅斯福路四段92號7樓(服務臺第4個柱子),223Y125051,20M/5M,121.535004,25.013741,其他市政機關,HB12000608,裁決所,"7-8F, No.92, Sec. 4, Roosevelt Rd., Zhongzheng Dist., Taipei City, Taiwan"
395,IH,市政機關,裁決所,中正區,ZZ220022,Aruba,00:24:6C:3D:60:40,10.114.68.41,臺北市中正區羅斯福路四段92號7樓(服務臺第2個柱子),223Y125051,20M/5M,121.535005,25.013745,其他市政機關,HB12000608,裁決所,"7-8F, No.92, Sec. 4, Roosevelt Rd., Zhongzheng Dist., Taipei City, Taiwan"
396,OH,市政機關,建國計程車服務站,大安區,DT220005,Aruba,00:24:6C:5A:76:A0,10.120.135.41,臺北市大安區建國南路一段34號(管理員室外牆上),225Y142445,16M/3M,121.536225,25.044161,其他市政機關,HB12000594,建國計程車服務站,"No.34, Sec. 1, Jianguo S. Rd., Da'an Dist., Taipei City, Taiwan"
397,IH,市政機關,自來水事業處北區營業分處櫃檯,中山區,ZS220023,Aruba,24:DE:C6:87:BD:10,10.114.68.38,臺北市中山區長安西路3號2樓(影印機上方輕鋼架內),225Y137258,16M/3M,121.52108700000001,25.050846,其他市政機關,HB12000617,臺北市自來水事業處北區營業分處櫃檯,"No. 3, Changan West Road, Zhongshan District, Taipei City, Taiwan 104"
398,IH,市政機關,自來水事業處西區營業分處櫃檯,中正區,ZZ220015,Aruba,00:24:6C:4C:E0:D0,10.114.68.36,臺北市中正區牯嶺街38號1樓(1F大門口天花板),223Y125049,16M/3M,121.51649099999999,25.02972,其他市政機關,HB12000618,臺北市自來水事業處西區營業分處櫃檯,"1F, No.38, Guling St., Zhongzheng Dist., Taipei City, Taiwan"
399,IH,市政機關,自來水事業處客服中心,大安區,DA220001,Aruba,D8:C7:C8:7A:0C:70,10.114.68.34,臺北市大安區長興街131號1樓(服務台內鐵櫃旁),223W007898,8M/640K,121.547894,25.014249,其他市政機關,HB12000621,臺北市自來水事業處客服中心,"No. 131, Zhangxing Street, Daan District, Taipei City, Taiwan 106"
400,IH,市政機關,稅捐稽徵處北投分處,北投區,BT220009,Aruba,00:24:6C:3D:3B:70,10.114.68.25,臺北市北投區新市街30號3樓(北投分處辦公區後方櫃上),289Y020260,16M/3M,121.502693,25.132679,稅捐,HB12000635,臺北市稅捐稽徵處北投分處,"3F., No.30, Xinshi St., Beitou Dist., Taipei City, Taiwan"
401,IH,市政機關,總處稅捐處,中正區,ZZ220028,Aruba,00:24:6C:44:9D:20,10.114.65.249,臺北市中正區北平東路7-2號1樓(左側服務台上方),223Y125034,16M/3M,121.52301000000001,25.046767000000003,稅捐,HB12000661,總處稅捐處,"1F., No.7-2, Beiping E. Rd., Zhongzheng Dist., Taipei City"
402,IH,市政機關,稅捐稽徵處內湖分處,內湖區,NH220015,Aruba,00:24:6C:4C:ED:40,10.114.68.21,臺北市內湖區民權東路六段99號2樓(辦公桌上方),227Y144526,16M/3M,121.589097,25.069232,稅捐,HB12000633,臺北市稅捐稽徵處內湖分處,"2F., No.99, Sec. 6, Minquan E. Rd., Neihu Dist., Taipei City, Taiwan (Neihu Branch)"
403,IH,市政機關,稅捐稽徵處南港分處,南港區,NG220005,Aruba,00:24:6C:4C:EC:50,10.114.68.20,臺北市南港區南港路一段360號3樓(大門左側電腦區正上方天花板),227Y144527,16M/3M,121.60678100000001,25.054514,稅捐,HB12000638,臺北市稅捐稽徵處南港分處,"3F., No.360, Sec. 1, Nangang Rd., Nangang Dist., Taipei City, Taiwan (NanKang Branch)"
404,IH,市政機關,稅捐稽徵處中南分處,中山區,ZS220047,Aruba,00:24:6C:3D:3B:E0,10.114.68.16,臺北市中山區錦州街222號3樓志工服務台前方),225Y137221,16M/3M,121.53218600000001,25.060118,稅捐,HB12000632,臺北市稅捐稽徵處中南分處,"3F, No.222, Jinzhou St., Zhongshan Dist., Taipei City, Taiwan (the Chung Sorth branch)"
405,IH,文化場館,美術公園區夢想館,中山區,ZS220038,Aruba,00:24:6C:44:99:10,10.114.66.247,臺北市中山區濱江街6號(1F販賣機後方),225Y137202,16M/3M,121.529627,25.068584,公園,HB12000340,美術公園區夢想館,"No.105, Sec. 3, Xinsheng N. Rd., Zhongshan Dist., Taipei City, Taiwan"
406,OH,文化場館,花博公園圓山園區商城後段區,中山區,ZS220036,Aruba,00:24:6C:5A:39:B0,10.114.51.58,臺北市中山區玉門街1號(花博公園圓山園區商城AS30店鋪上方背板後方),225Y139712,16M/3M,121.520706,25.069112,公園,HB12000324,花博公園週邊美食商街,"No. 1, Y?men Street, Zhongshan District, Taipei City, Taiwan 104"
407,IH,文化場館,花博公園爭豔館,中山區,ZS220042,Aruba,00:24:6C:4C:A0:90,10.114.66.242,臺北市中山區玉門街1號(館內左門A3區旁出口上方),225Y137190,20M/5M,121.520705,25.069112,公園,HB12000323,花博公園爭豔館,"No.1, Yumen St., Zhongshan Dist., Taipei City, Taiwan (next to the MRT Yuan Shan Station)"
408,IH,文化場館,花博公園爭豔館,中山區,ZS220043,Aruba,00:24:6C:4C:A0:10,10.114.66.241,臺北市中山區玉門街1號(館內右門A7區旁出口上方),225Y137190,20M/5M,121.52070900000001,25.069112,公園,HB12000323,花博公園爭豔館,"No.1, Yumen St., Zhongshan Dist., Taipei City, Taiwan (next to the MRT Yuan Shan Station)"
409,OH,文化場館,花博公園圓山園區商城服務台+用餐區,中山區,ZS220035,Aruba,00:24:6C:5A:78:80,10.114.51.57,臺北市中山區玉門街1號(花博公園圓山園區商城AS23服務台上方背板後方),225Y139711,16M/3M,121.520706,25.069118,公園,HB12000325,花博公園圓山公園,"No. 1, Yumen Street, Zhongshan District, Taipei City, Taiwan 104"
410,IH,市政機關,公共運輸處,信義區,XY220002,Aruba,00:24:6C:44:A3:80,10.114.66.228,臺北市信義區松德路300號4樓(入口處左上方),227Y144499,16M/3M,121.574279,25.032013,其他市政機關,HB12000586,松德大樓,"4F., No.300, Songde Rd., Xinyi Dist., Taipei City, Taiwan"
411,IH,市政機關,抽水站總管理中心大樓,中山區,ZS220003,Aruba,00:24:6C:42:05:80,10.114.66.224,臺北市中山區濱江街3號(走廊上燈具輕鋼架上),225Y137169,16M/3M,121.52915,25.071163000000002,其他市政機關,HB12000583,抽水站總管理中心大樓,"No.3, Binjiang St., Zhongshan Dist., Taipei City, Taiwan"
412,IH,自行車租借站,關渡水岸公園自行車租借站,北投區,BT220002,Aruba,00:24:6C:3D:5F:50,10.114.66.213,臺北市北投區知行路，關渡宮北側，關渡碼頭旁(租借站內櫃台桌上),289Y020306,16M/3M,121.46346100000001,25.116998000000002,其他市政機關,HB12000662,關渡水岸公園自行車租借站,"Lane 601, Sec. 4, Zhongyang N. Rd., Beitou Dist., Taipei City"
413,IH,市政機關,衛生下水道工程處,大同區,DT220004,Aruba,D8:C7:C8:C3:36:40,10.114.66.211,臺北市大同區酒泉街235號(1F中庭電纜後面),225Y137315,16M/3M,121.510631,25.072468,其他市政機關,HB12000625,臺北市政府工務局衛生下水道工程處,"1F, No.235, Jiuquan St., Datong Dist., Taipei City, Taiwan"
414,IH,市政機關,臺北市政府警察局局本部,中正區,ZZ220026,Aruba,D8:C7:C8:C3:37:E0,10.114.66.210,臺北市中正區延平南路96號(志工服務台上方天花板),223W011902,8M/640K,121.50976899999999,25.043910999999998,警消單位,HB12000673,臺北市政府警察局局本部,"No. 96, Yanping South Road, Zhongzheng District, Taipei City, Taiwan 100"
415,IH,市政機關,養護隊第二分隊,內湖區,NH220004,Aruba,00:24:6C:4C:BD:E0,10.114.66.198,臺北市內湖區民權東路六段臨8-1號(新工處二分隊右側辦公室，消防警報器上方),227W007258,8M/640K,121.577506,25.066178,其他市政機關,HB12000655,養護隊第二分隊,"No.8-1, Sec. 6, Minquan E. Rd., Neihu Dist., Taipei City, Taiwan"
416,IH,文化場館,臺北市立社會教育館-文化劇場,文山區,WS220011,Aruba,00:24:6C:44:7B:80,10.114.66.181,臺北市文山區景文街32號(5F行政辦公室),2931Y019716,20M/5M,121.541329,24.991812,北市文化場館,HB12000531,文化劇場,"5F, No.32, Jingwen St., Wenshan Dist., Taipei City, Taiwan"
417,IH,文化場館,臺北市立社會教育館-大稻埕戲苑,大同區,DT220003,Aruba,D8:C7:C8:C3:40:B0,10.114.66.175,臺北市大同區迪化街一段21號8樓(服務台後方往廣場天花板),225Y137269,16M/3M,121.510535,25.054812,北市文化場館,HB12000528,大稻埕戲苑,"8F, No.21, Sec. 1, Dihua St., Taipei City, Taiwan"
418,IH,文化場館,臺北市立社會教育館-城市舞台,松山區,SS220011,Aruba,00:24:6C:FC:C8:A0,10.114.66.173,臺北市松山區八德路三段25號(B1城市舞台後面樓梯口上方),225Y137274,60M/20M,121.551382,25.048420999999998,北市文化場館,HB12000538,城市舞台,"No. 25, Section 3, Bade Road, Songshan District, Taipei City, Taiwan 105"
419,IH,文化場館,臺北市立社會教育館-城市舞台,松山區,SS220014,Aruba,00:24:6C:44:7B:60,10.114.66.172,臺北市松山區八德路三段25號(B1舞台服務台前上方),225Y137270,20M/5M,121.551505,25.048429000000002,北市文化場館,HB12000538,城市舞台,"No. 25, Section 3, Bade Road, Songshan District, Taipei City, Taiwan 105"
420,IH,文化場館,臺北市立社會教育館,松山區,SS220008,Aruba,00:24:6C:FC:BA:A0,10.114.66.165,臺北市松山區八德路三段25號(1F閱讀區上方),225Y137274,60M/20M,121.552277,25.048464000000003,其他市政機關,HB12000588,社會教育館行政大樓,"No. 25, Section 3, Bade Road, Songshan District, Taipei City, Taiwan 105"
421,IH,文化場館,臺北市立社會教育館,松山區,SS220007,Aruba,00:24:6C:4C:87:A0,10.114.66.164,臺北市松山區八德路三段25號(1F棋奕區上方),225Y137274,60M/20M,121.552249,25.048423,其他市政機關,HB12000588,社會教育館行政大樓,"No. 25, Section 3, Bade Road, Songshan District, Taipei City, Taiwan 105"
422,IH,文化場館,臺北市立社會教育館,松山區,SS220010,Aruba,00:24:6C:FD:A0:C0,10.114.66.163,臺北市松山區八德路三段25號(B1停車場卸貨區),225Y137274,60M/20M,121.552249,25.048417999999998,其他市政機關,HB12000588,社會教育館行政大樓,"No. 25, Section 3, Bade Road, Songshan District, Taipei City, Taiwan 105"
423,IH,市政機關,臺北市政府大樓,信義區,XY220005,Aruba,00:24:6C:44:8D:A0,10.114.66.150,臺北市信義區市府路1號(7F中央區走道中間上方),227Y144576,16M/3M,121.564851,25.037494,市府大樓,HB12000574,市政大樓,"Center Area 7F, No.1, City Hall Rd., Xinyi Dist., Taipei City, Taiwan"
424,IH,市政機關,第二殯儀館,大安區,DA220005,Aruba,00:24:6C:44:97:20,10.114.66.149,臺北市大安區辛亥路三段330號(2F咖啡吧檯內),223W008020,8M/640K,121.55303970000001,25.013753,其他市政機關,HB12000648,臺北市殯葬管理處二館,"2F, No.330, Songde Rd., Xinyi Dist., Taipei City, Taiwan"
